ubigeo,ano,semana,p_fal,p_vivax,date
160705,2011,42,0,6,2011-10-17
160705,2011,43,0,9,2011-10-24
160705,2011,44,0,13,2011-10-31
160705,2011,45,0,13,2011-11-07
160705,2011,46,0,19,2011-11-14
160705,2011,47,0,9,2011-11-21
160705,2011,48,0,6,2011-11-28
160705,2011,49,0,4,2011-12-05
160705,2011,50,0,2,2011-12-12
160705,2011,51,3,7,2011-12-19
160705,2011,52,7,6,2011-12-26
160705,2012,1,2,6,2012-01-02
160705,2012,2,0,5,2012-01-09
160705,2012,3,0,7,2012-01-16
160705,2012,4,4,11,2012-01-23
160705,2012,5,3,12,2012-01-30
160705,2012,6,2,35,2012-02-06
160705,2012,7,0,27,2012-02-13
160705,2012,8,0,3,2012-02-20
160705,2012,9,3,16,2012-02-27
160705,2012,10,0,11,2012-03-05
160705,2012,11,1,3,2012-03-12
160705,2012,12,3,17,2012-03-19
160705,2012,13,18,22,2012-03-26
160705,2012,14,4,17,2012-04-02
160705,2012,15,7,21,2012-04-09
160705,2012,16,9,16,2012-04-16
160705,2012,17,1,16,2012-04-23
160705,2012,18,2,7,2012-04-30
160705,2012,19,1,3,2012-05-07
160705,2012,20,4,13,2012-05-14
160705,2012,21,1,8,2012-05-21
160705,2012,22,6,8,2012-05-28
160705,2012,23,3,3,2012-06-04
160705,2012,24,15,7,2012-06-11
160705,2012,25,4,5,2012-06-18
160705,2012,26,6,8,2012-06-25
160705,2012,27,2,11,2012-07-02
160705,2012,28,9,18,2012-07-09
160705,2012,29,16,21,2012-07-16
160705,2012,30,43,21,2012-07-23
160705,2012,31,15,23,2012-07-30
160705,2012,32,15,17,2012-08-06
160705,2012,33,35,13,2012-08-13
160705,2012,34,14,9,2012-08-20
160705,2012,35,8,13,2012-08-27
160705,2012,36,17,12,2012-09-03
160705,2012,37,11,10,2012-09-10
160705,2012,38,2,11,2012-09-17
160705,2012,39,5,8,2012-09-24
160705,2012,40,8,6,2012-10-01
160705,2012,41,6,11,2012-10-08
160705,2012,42,9,16,2012-10-15
160705,2012,43,23,7,2012-10-22
160705,2012,44,12,24,2012-10-29
160705,2012,45,12,40,2012-11-05
160705,2012,46,8,14,2012-11-12
160705,2012,47,4,14,2012-11-19
160705,2012,48,7,26,2012-11-26
160705,2012,49,22,35,2012-12-03
160705,2012,50,16,35,2012-12-10
160705,2012,51,18,15,2012-12-17
160705,2012,52,17,16,2012-12-24
160705,2013,1,13,25,2013-01-07
160705,2013,2,23,23,2013-01-14
160705,2013,3,6,25,2013-01-21
160705,2013,4,30,31,2013-01-28
160705,2013,5,21,42,2013-02-04
160705,2013,6,17,17,2013-02-11
160705,2013,7,38,27,2013-02-18
160705,2013,8,34,25,2013-02-25
160705,2013,9,54,44,2013-03-04
160705,2013,10,35,32,2013-03-11
160705,2013,11,41,33,2013-03-18
160705,2013,12,16,19,2013-03-25
160705,2013,13,12,22,2013-04-01
160705,2013,14,20,36,2013-04-08
160705,2013,15,12,23,2013-04-15
160705,2013,16,59,44,2013-04-22
160705,2013,17,20,47,2013-04-29
160705,2013,18,10,22,2013-05-06
160705,2013,19,9,22,2013-05-13
160705,2013,20,6,19,2013-05-20
160705,2013,21,6,20,2013-05-27
160705,2013,22,48,53,2013-06-03
160705,2013,23,11,34,2013-06-10
160705,2013,24,22,35,2013-06-17
160705,2013,25,8,27,2013-06-24
160705,2013,26,27,20,2013-07-01
160705,2013,27,10,18,2013-07-08
160705,2013,28,9,35,2013-07-15
160705,2013,29,15,33,2013-07-22
160705,2013,30,8,20,2013-07-29
160705,2013,31,15,32,2013-08-05
160705,2013,32,13,18,2013-08-12
160705,2013,33,8,52,2013-08-19
160705,2013,34,4,21,2013-08-26
160705,2013,35,11,35,2013-09-02
160705,2013,36,10,43,2013-09-09
160705,2013,37,22,64,2013-09-16
160705,2013,38,9,43,2013-09-23
160705,2013,39,6,21,2013-09-30
160705,2013,40,10,41,2013-10-07
160705,2013,41,18,40,2013-10-14
160705,2013,42,12,49,2013-10-21
160705,2013,43,9,37,2013-10-28
160705,2013,44,2,11,2013-11-04
160705,2013,45,2,35,2013-11-11
160705,2013,46,9,37,2013-11-18
160705,2013,47,10,39,2013-11-25
160705,2013,48,8,42,2013-12-02
160705,2013,49,4,29,2013-12-09
160705,2013,50,6,28,2013-12-16
160705,2013,51,5,20,2013-12-23
160705,2013,52,7,33,2013-12-30
160705,2014,1,2,43,2014-01-06
160705,2014,2,5,45,2014-01-13
160705,2014,3,2,38,2014-01-20
160705,2014,4,12,34,2014-01-27
160705,2014,5,4,18,2014-02-03
160705,2014,6,18,30,2014-02-10
160705,2014,7,9,54,2014-02-17
160705,2014,8,21,42,2014-02-24
160705,2014,9,1,22,2014-03-03
160705,2014,10,26,60,2014-03-10
160705,2014,11,17,58,2014-03-17
160705,2014,12,32,76,2014-03-24
160705,2014,13,15,58,2014-03-31
160705,2014,14,23,65,2014-04-07
160705,2014,15,29,63,2014-04-14
160705,2014,16,17,69,2014-04-21
160705,2014,17,28,72,2014-04-28
160705,2014,18,18,72,2014-05-05
160705,2014,19,17,80,2014-05-12
160705,2014,20,31,110,2014-05-19
160705,2014,21,24,59,2014-05-26
160705,2014,22,23,88,2014-06-02
160705,2014,23,40,79,2014-06-09
160705,2014,24,32,65,2014-06-16
160705,2014,25,19,48,2014-06-23
160705,2014,26,24,64,2014-06-30
160705,2014,27,30,53,2014-07-07
160705,2014,28,8,41,2014-07-14
160705,2014,29,11,34,2014-07-21
160705,2014,30,11,36,2014-07-28
160705,2014,31,14,43,2014-08-04
160705,2014,32,18,70,2014-08-11
160705,2014,33,19,73,2014-08-18
160705,2014,34,6,30,2014-08-25
160705,2014,35,22,66,2014-09-01
160705,2014,36,32,78,2014-09-08
160705,2014,37,14,50,2014-09-15
160705,2014,38,16,64,2014-09-22
160705,2014,39,11,68,2014-09-29
160705,2014,40,41,95,2014-10-06
160705,2014,41,7,35,2014-10-13
160705,2014,42,23,107,2014-10-20
160705,2014,43,6,23,2014-10-27
160705,2014,44,7,33,2014-11-03
160705,2014,45,28,63,2014-11-10
160705,2014,46,6,36,2014-11-17
160705,2014,47,5,40,2014-11-24
160705,2014,48,7,40,2014-12-01
160705,2014,49,3,36,2014-12-08
160705,2014,50,3,29,2014-12-15
160705,2014,51,2,36,2014-12-22
160705,2014,52,5,46,2014-12-29
160705,2014,53,2,22,2015-01-05
160705,2015,1,3,38,2015-01-05
160705,2015,2,3,61,2015-01-12
160705,2015,3,14,45,2015-01-19
160705,2015,4,3,28,2015-01-26
160705,2015,5,5,63,2015-02-02
160705,2015,6,1,22,2015-02-09
160705,2015,7,6,39,2015-02-16
160705,2015,8,6,40,2015-02-23
160705,2015,9,7,37,2015-03-02
160705,2015,10,6,35,2015-03-09
160705,2015,11,10,72,2015-03-16
160705,2015,12,15,85,2015-03-23
160705,2015,13,1,23,2015-03-30
160705,2015,14,8,39,2015-04-06
160705,2015,15,13,70,2015-04-13
160705,2015,16,8,45,2015-04-20
160705,2015,17,19,72,2015-04-27
160705,2015,18,6,40,2015-05-04
160705,2015,19,7,53,2015-05-11
160705,2015,20,9,63,2015-05-18
160705,2015,21,9,38,2015-05-25
160705,2015,22,7,38,2015-06-01
160705,2015,23,17,35,2015-06-08
160705,2015,24,7,28,2015-06-15
160705,2015,25,5,19,2015-06-22
160705,2015,26,12,44,2015-06-29
160705,2015,27,8,17,2015-07-06
160705,2015,28,5,31,2015-07-13
160705,2015,29,8,15,2015-07-20
160705,2015,30,20,35,2015-07-27
160705,2015,31,3,15,2015-08-03
160705,2015,32,14,19,2015-08-10
160705,2015,33,24,34,2015-08-17
160705,2015,34,17,32,2015-08-24
160705,2015,35,8,18,2015-08-31
160705,2015,36,9,20,2015-09-07
160705,2015,37,4,32,2015-09-14
160705,2015,38,9,22,2015-09-21
160705,2015,39,10,26,2015-09-28
160705,2015,40,6,9,2015-10-05
160705,2015,41,6,18,2015-10-12
160705,2015,42,18,36,2015-10-19
160705,2015,43,9,32,2015-10-26
160705,2015,44,5,30,2015-11-02
160705,2015,45,15,49,2015-11-09
160705,2015,46,17,54,2015-11-16
160705,2015,47,13,43,2015-11-23
160705,2015,48,13,45,2015-11-30
160705,2015,49,14,12,2015-12-07
160705,2015,50,5,8,2015-12-14
160705,2015,51,12,12,2015-12-21
160705,2015,52,3,14,2015-12-28
160705,2016,1,9,25,2016-01-04
160705,2016,2,6,5,2016-01-11
160705,2016,3,10,29,2016-01-18
160705,2016,4,24,26,2016-01-25
160705,2016,5,31,15,2016-02-01
160705,2016,6,21,36,2016-02-08
160705,2016,7,30,30,2016-02-15
160705,2016,8,7,25,2016-02-22
160705,2016,9,24,33,2016-02-29
160705,2016,10,18,11,2016-03-07
160705,2016,11,13,31,2016-03-14
160705,2016,12,22,69,2016-03-21
160705,2016,13,9,23,2016-03-28
160705,2016,14,28,33,2016-04-04
160705,2016,15,33,58,2016-04-11
160705,2016,16,24,30,2016-04-18
160705,2016,17,5,25,2016-04-25
160705,2016,18,3,28,2016-05-02
160705,2016,19,7,38,2016-05-09
160705,2016,20,18,40,2016-05-16
160705,2016,21,17,28,2016-05-23
160705,2016,22,19,30,2016-05-30
160705,2016,23,18,24,2016-06-06
160705,2016,24,44,46,2016-06-13
160705,2016,25,21,33,2016-06-20
160705,2016,26,38,33,2016-06-27
160705,2016,27,43,34,2016-07-04
160705,2016,28,61,24,2016-07-11
160705,2016,29,56,42,2016-07-18
160705,2016,30,19,33,2016-07-25
160705,2016,31,79,30,2016-08-01
160705,2016,32,56,24,2016-08-08
160705,2016,33,30,23,2016-08-15
160705,2016,34,51,37,2016-08-22
160705,2016,35,58,43,2016-08-29
160705,2016,36,58,36,2016-09-05
160705,2016,37,63,33,2016-09-12
160705,2016,38,117,50,2016-09-19
160705,2016,39,52,44,2016-09-26
160705,2016,40,52,66,2016-10-03
160705,2016,41,149,56,2016-10-10
160705,2016,42,141,64,2016-10-17
160705,2016,43,88,37,2016-10-24
160705,2016,44,78,36,2016-10-31
160705,2016,45,84,35,2016-11-07
160705,2016,46,44,22,2016-11-14
160705,2016,47,46,23,2016-11-21
160705,2016,48,43,23,2016-11-28
160705,2016,49,33,10,2016-12-05
160705,2016,50,1,2,2016-12-12
160705,2016,51,3,1,2016-12-19
160705,2016,52,0,3,2016-12-26
160705,2017,1,41,17,2017-01-02
160705,2017,2,75,43,2017-01-09
160705,2017,3,53,32,2017-01-16
160705,2017,4,55,24,2017-01-23
160705,2017,5,48,30,2017-01-30
160705,2017,6,36,48,2017-02-06
160705,2017,7,61,38,2017-02-13
160705,2017,8,34,40,2017-02-20
160705,2017,9,48,62,2017-02-27
160705,2017,10,73,75,2017-03-06
160705,2017,11,54,53,2017-03-13
160705,2017,12,116,58,2017-03-20
160705,2017,13,72,36,2017-03-27
160705,2017,14,66,64,2017-04-03
160705,2017,15,61,76,2017-04-10
160705,2017,16,61,70,2017-04-17
160705,2017,17,21,31,2017-04-24
160705,2017,18,75,72,2017-05-01
160705,2017,19,70,64,2017-05-08
160705,2017,20,68,70,2017-05-15
160705,2017,21,56,74,2017-05-22
160705,2017,22,95,87,2017-05-29
160705,2017,23,171,107,2017-06-05
160705,2017,24,152,80,2017-06-12
160705,2017,25,26,16,2017-06-19
160705,2017,26,45,42,2017-06-26
160705,2017,27,57,50,2017-07-03
160705,2017,28,47,74,2017-07-10
160705,2017,29,78,57,2017-07-17
160705,2017,30,43,41,2017-07-24
160705,2017,31,32,68,2017-07-31
160705,2017,32,45,57,2017-08-07
160705,2017,33,19,60,2017-08-14
160705,2017,34,13,34,2017-08-21
160705,2017,35,42,90,2017-08-28
160705,2017,36,40,79,2017-09-04
160705,2017,37,30,70,2017-09-11
160705,2017,38,11,41,2017-09-18
160705,2017,39,18,81,2017-09-25
160705,2017,40,14,67,2017-10-02
160705,2017,41,23,45,2017-10-09
160705,2017,42,15,37,2017-10-16
160705,2017,43,3,50,2017-10-23
160705,2017,44,11,55,2017-10-30
160705,2017,45,14,50,2017-11-06
160705,2017,46,8,41,2017-11-13
160705,2017,47,10,50,2017-11-20
160705,2017,48,6,47,2017-11-27
160705,2017,49,7,50,2017-12-04
160705,2017,50,11,43,2017-12-11
160705,2017,51,9,36,2017-12-18
160705,2017,52,5,35,2017-12-25
160705,2018,1,7,29,2018-01-01
160705,2018,2,8,59,2018-01-08
160705,2018,3,13,53,2018-01-15
160705,2018,4,11,100,2018-01-22
160705,2018,5,9,79,2018-01-29
160705,2018,6,9,42,2018-02-05
160705,2018,7,7,53,2018-02-12
160705,2018,8,13,50,2018-02-19
160705,2018,9,4,50,2018-02-26
160705,2018,10,17,43,2018-03-05
160705,2018,11,6,42,2018-03-12
160705,2018,12,15,53,2018-03-19
160705,2018,13,10,41,2018-03-26
160705,2018,14,4,76,2018-04-02
160705,2018,15,8,54,2018-04-09
160705,2018,16,31,50,2018-04-16
160705,2018,17,16,31,2018-04-23
160705,2018,18,6,34,2018-04-30
160705,2018,19,2,15,2018-05-07
160705,2018,20,12,33,2018-05-14
160705,2018,21,29,98,2018-05-21
160705,2018,22,19,121,2018-05-28
160705,2018,23,6,28,2018-06-04
160705,2018,24,8,38,2018-06-11
160705,2018,25,13,41,2018-06-18
160705,2018,26,12,63,2018-06-25
160705,2018,27,16,71,2018-07-02
160705,2018,28,20,68,2018-07-09
160705,2018,29,19,28,2018-07-16
160705,2018,30,15,32,2018-07-23
160705,2018,31,52,69,2018-07-30
160705,2018,32,36,62,2018-08-06
160705,2018,33,41,62,2018-08-13
160705,2018,34,9,36,2018-08-20
160705,2018,35,7,25,2018-08-27
160705,2018,36,18,29,2018-09-03
160705,2018,37,10,21,2018-09-10
160705,2018,38,3,18,2018-09-17
160705,2018,39,7,28,2018-09-24
160705,2018,40,4,16,2018-10-01
160705,2018,41,7,26,2018-10-08
160705,2018,42,12,23,2018-10-15
160705,2018,43,12,37,2018-10-22
160705,2018,44,5,13,2018-10-29
160705,2018,45,2,9,2018-11-05
160705,2018,46,2,12,2018-11-12
160705,2018,47,2,7,2018-11-19
160705,2018,48,6,25,2018-11-26
160705,2018,49,8,30,2018-12-03
160705,2018,50,2,20,2018-12-10
160705,2018,51,1,12,2018-12-17
160705,2018,52,1,15,2018-12-24
160705,2019,1,2,9,2019-01-07
160705,2019,2,2,14,2019-01-14
160705,2019,3,2,19,2019-01-21
160705,2019,4,3,11,2019-01-28
160705,2019,5,3,18,2019-02-04
160705,2019,6,0,13,2019-02-11
160705,2019,7,6,37,2019-02-18
160705,2019,8,5,47,2019-02-25
160705,2019,9,4,16,2019-03-04
160705,2019,10,4,20,2019-03-11
160705,2019,11,2,8,2019-03-18
160705,2019,12,11,67,2019-03-25
160705,2019,13,5,30,2019-04-01
160705,2019,14,2,12,2019-04-08
160705,2019,15,2,10,2019-04-15
160705,2019,16,5,28,2019-04-22
160705,2019,17,1,30,2019-04-29
160705,2019,18,2,25,2019-05-06
160705,2019,19,2,13,2019-05-13
160705,2019,20,1,18,2019-05-20
160705,2019,21,5,23,2019-05-27
160705,2019,22,5,18,2019-06-03
160705,2019,23,1,19,2019-06-10
160705,2019,24,3,22,2019-06-17
160705,2019,25,0,20,2019-06-24
160705,2019,26,3,16,2019-07-01
160705,2019,27,3,26,2019-07-08
160705,2019,28,7,15,2019-07-15
160705,2019,29,4,17,2019-07-22
160705,2019,30,5,12,2019-07-29
160705,2019,31,0,7,2019-08-05
160705,2019,32,3,18,2019-08-12
160705,2019,33,4,24,2019-08-19
160705,2019,34,4,34,2019-08-26
160705,2019,35,0,10,2019-09-02
160705,2019,36,4,9,2019-09-09
160705,2019,37,6,25,2019-09-16
160705,2019,38,1,7,2019-09-23
160705,2019,39,1,3,2019-09-30
160705,2019,40,2,19,2019-10-07
160705,2019,41,11,39,2019-10-14
160705,2019,42,8,36,2019-10-21
160705,2019,43,5,13,2019-10-28
160705,2019,44,17,37,2019-11-04
160705,2019,45,2,18,2019-11-11
160705,2019,46,9,65,2019-11-18
160705,2019,47,7,33,2019-11-25
160705,2019,48,11,39,2019-12-02
160705,2019,49,8,28,2019-12-09
160705,2019,50,2,14,2019-12-16
160705,2019,51,2,8,2019-12-23
160705,2019,52,0,2,2019-12-30
160705,2020,1,0,7,2020-01-06
160705,2020,2,2,15,2020-01-13
160705,2020,3,3,4,2020-01-20
160705,2020,4,7,13,2020-01-27
160705,2020,5,3,7,2020-02-03
160705,2020,6,4,20,2020-02-10
160705,2020,7,3,9,2020-02-17
160705,2020,8,22,34,2020-02-24
160705,2020,9,8,38,2020-03-02
160705,2020,10,5,31,2020-03-09
160705,2020,11,11,39,2020-03-16
160705,2020,12,10,40,2020-03-23
160705,2020,13,1,17,2020-03-30
160705,2020,14,0,13,2020-04-06
160705,2020,15,5,13,2020-04-13
160705,2020,16,1,9,2020-04-20
160705,2020,17,5,11,2020-04-27
160705,2020,18,6,10,2020-05-04
160705,2020,19,2,14,2020-05-11
160705,2020,20,4,14,2020-05-18
160705,2020,21,8,13,2020-05-25
160705,2020,22,5,10,2020-06-01
160705,2020,23,4,11,2020-06-08
160705,2020,24,7,13,2020-06-15
160705,2020,25,7,8,2020-06-22
160705,2020,26,0,13,2020-06-29
160705,2020,27,7,2,2020-07-06
160705,2020,28,4,8,2020-07-13
160705,2020,29,11,20,2020-07-20
160705,2020,30,13,17,2020-07-27
160705,2020,31,6,14,2020-08-03
160705,2020,32,17,33,2020-08-10
160705,2020,33,19,11,2020-08-17
160705,2020,34,43,42,2020-08-24
160705,2020,35,27,17,2020-08-31
160705,2020,36,10,29,2020-09-07
160705,2020,37,17,15,2020-09-14
160705,2020,38,10,10,2020-09-21
160705,2020,39,18,16,2020-09-28
160705,2020,40,10,14,2020-10-05
160705,2020,41,19,30,2020-10-12
160705,2020,42,10,8,2020-10-19
160705,2020,43,11,17,2020-10-26
160705,2020,44,8,14,2020-11-02
160705,2020,45,3,9,2020-11-09
160705,2020,46,4,8,2020-11-16
160705,2020,47,4,13,2020-11-23
160705,2020,48,1,4,2020-11-30
160705,2020,49,9,20,2020-12-07
160705,2020,50,14,11,2020-12-14
160705,2020,51,13,18,2020-12-21
160705,2020,52,1,2,2020-12-28
160705,2020,53,3,2,2021-01-04
160705,2021,1,15,25,2021-01-04
160705,2021,2,3,10,2021-01-11
160705,2021,3,16,20,2021-01-18
160705,2021,4,5,15,2021-01-25
160705,2021,5,9,18,2021-02-01
160705,2021,6,0,12,2021-02-08
160705,2021,7,1,23,2021-02-15
160705,2021,8,6,14,2021-02-22
160705,2021,9,5,31,2021-03-01
160705,2021,10,5,16,2021-03-08
160705,2021,11,14,52,2021-03-15
160705,2021,12,1,34,2021-03-22
160705,2021,13,19,33,2021-03-29
160705,2021,14,14,14,2021-04-05
160705,2021,15,7,13,2021-04-12
160705,2021,16,20,33,2021-04-19
160705,2021,17,15,30,2021-04-26
160705,2021,18,17,17,2021-05-03
160705,2021,19,20,22,2021-05-10
160705,2021,20,10,16,2021-05-17
160705,2021,21,26,35,2021-05-24
160705,2021,22,21,24,2021-05-31
160705,2021,23,25,26,2021-06-07
160705,2021,24,37,57,2021-06-14
160705,2021,25,19,27,2021-06-21
160705,2021,26,12,16,2021-06-28
160705,2021,27,16,34,2021-07-05
160705,2021,28,29,47,2021-07-12
160705,2021,29,26,24,2021-07-19
160705,2021,30,19,16,2021-07-26
160705,2021,31,32,41,2021-08-02
160705,2021,32,21,45,2021-08-09
160705,2021,33,45,24,2021-08-16
160705,2021,34,22,32,2021-08-23
160705,2021,35,11,18,2021-08-30
160705,2021,36,4,21,2021-09-06
160705,2021,37,23,16,2021-09-13
160705,2021,38,25,17,2021-09-20
160705,2021,39,10,18,2021-09-27
160705,2021,40,11,35,2021-10-04
160705,2021,41,14,26,2021-10-11
160705,2021,42,4,28,2021-10-18
160705,2021,43,12,26,2021-10-25
160705,2021,44,17,24,2021-11-01
160705,2021,45,13,21,2021-11-08
160705,2021,46,3,25,2021-11-15
160705,2021,47,10,19,2021-11-22
160705,2021,48,12,14,2021-11-29
160705,2021,49,4,19,2021-12-06
160705,2021,50,5,8,2021-12-13
160705,2021,51,1,3,2021-12-20
160705,2021,52,2,4,2021-12-27
160705,2022,1,9,12,2022-01-03
160705,2022,2,5,24,2022-01-10
160705,2022,3,9,14,2022-01-17
160705,2022,4,1,9,2022-01-24
160705,2022,5,5,9,2022-01-31
160705,2022,6,5,12,2022-02-07
160705,2022,7,9,21,2022-02-14
160705,2022,8,3,17,2022-02-21
160705,2022,9,11,8,2022-02-28
160705,2022,10,6,14,2022-03-07
160705,2022,11,10,38,2022-03-14
160705,2022,12,16,34,2022-03-21
160705,2022,13,8,15,2022-03-28
160705,2022,14,16,34,2022-04-04
160705,2022,15,10,18,2022-04-11
160705,2022,16,10,24,2022-04-18
160705,2022,17,8,10,2022-04-25
160705,2022,18,8,21,2022-05-02
160705,2022,19,5,38,2022-05-09
160705,2022,20,22,28,2022-05-16
160705,2022,21,22,41,2022-05-23
160705,2022,22,5,25,2022-05-30
160705,2022,23,12,28,2022-06-06
160705,2022,24,11,20,2022-06-13
160705,2022,25,10,29,2022-06-20
160705,2022,26,8,17,2022-06-27
160705,2022,27,8,41,2022-07-04
160705,2022,28,19,39,2022-07-11
160705,2022,29,24,20,2022-07-18
160705,2022,30,11,17,2022-07-25
160705,2022,31,11,43,2022-08-01
160705,2022,32,11,32,2022-08-08
160705,2022,33,15,59,2022-08-15
160705,2022,34,15,28,2022-08-22
160705,2022,35,18,41,2022-08-29
160705,2022,36,28,40,2022-09-05
160705,2022,37,13,22,2022-09-12
160705,2022,38,21,21,2022-09-19
160705,2022,39,9,20,2022-09-26
160705,2022,40,4,4,2022-10-03
160705,2022,41,7,25,2022-10-10
160705,2022,42,15,34,2022-10-17
160705,2022,43,14,20,2022-10-24
160705,2022,44,10,31,2022-10-31
160705,2022,45,9,24,2022-11-07
160705,2022,46,13,27,2022-11-14
160705,2022,47,5,26,2022-11-21
160705,2022,48,4,32,2022-11-28
160705,2022,49,4,24,2022-12-05
160705,2022,50,11,13,2022-12-12
160705,2022,51,12,13,2022-12-19
160705,2022,52,11,24,2022-12-26
160706,2009,1,44,74,2009-01-05
160706,2009,2,23,44,2009-01-12
160706,2009,3,12,28,2009-01-19
160706,2009,4,13,28,2009-01-26
160706,2009,5,9,27,2009-02-02
160706,2009,6,1,24,2009-02-09
160706,2009,7,24,42,2009-02-16
160706,2009,8,12,45,2009-02-23
160706,2009,9,31,30,2009-03-02
160706,2009,10,11,37,2009-03-09
160706,2009,11,9,52,2009-03-16
160706,2009,12,13,75,2009-03-23
160706,2009,13,23,37,2009-03-30
160706,2009,14,10,14,2009-04-06
160706,2009,15,14,38,2009-04-13
160706,2009,16,5,27,2009-04-20
160706,2009,17,1,7,2009-04-27
160706,2009,18,3,30,2009-05-04
160706,2009,19,5,20,2009-05-11
160706,2009,20,24,17,2009-05-18
160706,2009,21,14,24,2009-05-25
160706,2009,22,18,21,2009-06-01
160706,2009,23,18,45,2009-06-08
160706,2009,24,6,33,2009-06-15
160706,2009,25,4,14,2009-06-22
160706,2009,26,8,33,2009-06-29
160706,2009,27,2,9,2009-07-06
160706,2009,28,1,11,2009-07-13
160706,2009,29,0,21,2009-07-20
160706,2009,30,1,15,2009-07-27
160706,2009,31,1,9,2009-08-03
160706,2009,32,5,18,2009-08-10
160706,2009,33,6,13,2009-08-17
160706,2009,34,1,34,2009-08-24
160706,2009,35,3,26,2009-08-31
160706,2009,36,1,10,2009-09-07
160706,2009,37,1,15,2009-09-14
160706,2009,38,0,9,2009-09-21
160706,2009,39,0,12,2009-09-28
160706,2009,40,2,6,2009-10-05
160706,2009,41,0,6,2009-10-12
160706,2009,42,0,14,2009-10-19
160706,2009,43,1,16,2009-10-26
160706,2009,44,2,11,2009-11-02
160706,2009,45,1,9,2009-11-09
160706,2009,46,0,6,2009-11-16
160706,2009,47,2,6,2009-11-23
160706,2009,48,1,8,2009-11-30
160706,2009,49,0,8,2009-12-07
160706,2009,50,2,8,2009-12-14
160706,2009,51,0,5,2009-12-21
160706,2009,52,0,5,2009-12-28
160706,2009,53,6,4,2010-01-04
160706,2010,1,0,3,2010-01-04
160706,2010,2,0,6,2010-01-11
160706,2010,3,0,5,2010-01-18
160706,2010,4,1,11,2010-01-25
160706,2010,5,0,3,2010-02-01
160706,2010,6,0,3,2010-02-08
160706,2010,7,0,8,2010-02-15
160706,2010,8,0,2,2010-02-22
160706,2010,9,0,4,2010-03-01
160706,2010,10,0,3,2010-03-08
160706,2010,11,1,2,2010-03-15
160706,2010,12,0,5,2010-03-22
160706,2010,13,0,5,2010-03-29
160706,2010,14,1,7,2010-04-05
160706,2010,15,1,6,2010-04-12
160706,2010,16,0,5,2010-04-19
160706,2010,17,0,5,2010-04-26
160706,2010,18,0,3,2010-05-03
160706,2010,19,0,2,2010-05-10
160706,2010,20,0,2,2010-05-17
160706,2010,21,0,3,2010-05-24
160706,2010,22,0,5,2010-05-31
160706,2010,23,0,3,2010-06-07
160706,2010,24,0,1,2010-06-14
160706,2010,25,0,4,2010-06-21
160706,2010,26,1,3,2010-06-28
160706,2010,27,0,4,2010-07-05
160706,2010,29,2,7,2010-07-19
160706,2010,30,1,8,2010-07-26
160706,2010,31,3,0,2010-08-02
160706,2010,32,0,1,2010-08-09
160706,2010,33,1,1,2010-08-16
160706,2010,34,2,4,2010-08-23
160706,2010,35,0,2,2010-08-30
160706,2010,36,0,3,2010-09-06
160706,2010,37,0,4,2010-09-13
160706,2010,38,0,1,2010-09-20
160706,2010,41,0,1,2010-10-11
160706,2010,43,1,9,2010-10-25
160706,2010,44,0,2,2010-11-01
160706,2010,45,1,3,2010-11-08
160706,2010,47,0,5,2010-11-22
160706,2010,48,0,1,2010-11-29
160706,2010,49,1,2,2010-12-06
160706,2010,50,2,4,2010-12-13
160706,2010,51,0,1,2010-12-20
160706,2011,4,0,4,2011-01-24
160706,2011,5,0,4,2011-01-31
160706,2011,6,0,3,2011-02-07
160706,2011,7,0,5,2011-02-14
160706,2011,9,0,1,2011-02-28
160706,2011,10,0,2,2011-03-07
160706,2011,11,0,1,2011-03-14
160706,2011,15,0,1,2011-04-11
160706,2011,16,0,1,2011-04-18
160706,2011,17,0,3,2011-04-25
160706,2011,18,0,3,2011-05-02
160706,2011,19,0,5,2011-05-09
160706,2011,20,1,4,2011-05-16
160706,2011,21,0,3,2011-05-23
160706,2011,22,0,7,2011-05-30
160706,2011,23,0,3,2011-06-06
160706,2011,24,0,10,2011-06-13
160706,2011,25,0,2,2011-06-20
160706,2011,26,0,1,2011-06-27
160706,2011,27,0,1,2011-07-04
160706,2011,28,0,3,2011-07-11
160706,2011,29,0,11,2011-07-18
160706,2011,31,0,2,2011-08-01
160706,2011,32,1,7,2011-08-08
160706,2011,34,0,1,2011-08-22
160706,2011,35,0,3,2011-08-29
160706,2011,36,0,4,2011-09-05
160706,2011,37,0,5,2011-09-12
160706,2011,38,0,19,2011-09-19
160706,2011,39,0,5,2011-09-26
160706,2011,40,0,2,2011-10-03
160706,2011,41,0,4,2011-10-10
160706,2011,42,0,8,2011-10-17
160706,2011,43,0,4,2011-10-24
160706,2011,44,0,5,2011-10-31
160706,2011,45,0,1,2011-11-07
160706,2011,46,0,3,2011-11-14
160706,2011,47,0,4,2011-11-21
160706,2011,48,0,18,2011-11-28
160706,2011,49,0,6,2011-12-05
160706,2011,50,0,2,2011-12-12
160706,2011,51,0,5,2011-12-19
160706,2011,52,0,2,2011-12-26
160706,2012,1,0,1,2012-01-02
160706,2012,2,0,5,2012-01-09
160706,2012,3,0,7,2012-01-16
160706,2012,4,0,5,2012-01-23
160706,2012,5,0,8,2012-01-30
160706,2012,6,0,3,2012-02-06
160706,2012,7,0,12,2012-02-13
